id,predicted_price
1951600240,181821.66496803626
1099900120,298647.11221530836
5323100120,431758.1184364768
1223089016,482251.71254853904
522059172,241392.56158182299
1930300190,597697.0022318568
9542840410,282116.71371104
8665050530,480328.53657225927
5592900205,394378.8620282209
5450300010,567170.4159276495
2459960030,304569.4412951212
3331500455,550029.6189253762
3432500705,432506.37759606895
3702900165,257777.45928025132
5249803550,559143.4064151186
626049058,392273.21408182144
1788900380,195528.3597234629
8075400360,225848.4960945699
9113200250,771307.9949378849
2738640040,710469.022034956
7821200307,402466.76465907635
3530440140,231889.43858120902
3582700130,418722.66671359015
9276200569,727160.3367387824
7197800020,560570.9183826271
686200490,532997.1176005923
3501600100,377749.69011400524
6383000690,517075.1499599695
7604400150,334589.76286949404
5249801411,967940.0903710378
2607720420,500254.18336772977
9561100010,424297.94383313623
1796370590,230360.313940703
4077800593,313994.8713319844
854000165,228911.3697275891
5536100010,720522.5643203879
4188000670,846355.927713052
31000165,1344709.49543559
662350050,944559.8657020206
4137000280,244777.45155111823
6169901130,1038207.3300419751
1953400510,265420.9807024834
7518506716,1211009.5124698414
1552520010,389913.36696240416
7955080270,315216.0636392367
9212900100,486480.9901525067
3438500798,323587.4829483465
7899800890,165026.2919870288
4319200605,424322.48098077695
1329300480,410710.17752396443
8935100100,854043.4246034462
5016001260,404166.4543731012
4337600280,292213.75776712236
1446401220,163950.53379153408
7135521530,659657.0034041766
6888900115,282079.20337255945
2413301070,291276.1773255418
345700040,294111.62313812407
5566100145,425494.9563817668
7634800070,330007.08190704643
9346910500,589279.9295181243
3529300060,302923.9049783651
8128600060,1201834.1339062287
8572900275,150258.00903429708
4139420590,1632187.110724427
9274200322,606682.3236457718
1472700200,475271.0601675325
8820903380,599991.0121763061
8563010130,915672.2700055502
8965450110,833996.2000235125
9274204230,461697.27163121215
8165501700,355428.8775809581
2193340260,510140.6861988989
1860600290,803371.7182491433
1222000055,161611.60039426477
2492200280,395629.42173018766
2488200455,290947.4974971696
809001520,1091944.821461052
1796361140,226187.7177559655
6398000011,971012.4988771034
6813600365,465970.5023788548
7504100920,859425.5381600263
8835770330,940077.8325721748
524059322,840126.0722607565
4307330280,418316.39649793744
1245002952,1006715.5680449738
2021069059,306544.6842364153
5700000595,564152.4081318463
3629970930,730304.7134662481
3336002215,276667.5519273408
5100401060,658513.1870677652
3278600750,314632.5694000251
1126069045,1281907.1322935426
7568700175,248641.77238376802
452001475,427729.25413822284
9283800230,451931.5398732448
1737300130,605870.4601018109
6189600040,503002.73500959075
3679400025,479219.0824751642
1096100010,300570.4262345816
9513900050,273491.3745343389
5452800645,750881.14293316
273800100,240214.70907233204
7228500037,476452.59217931324
808300090,411069.13817292004
2493200215,549237.887640243
5035300255,596950.9559725996
3380900160,351181.0267867298
3630000130,377944.9853853072
7300400670,278436.185868583
6798100070,315788.2183834469
8078400010,487009.59737837216
5566100060,457296.1665450506
2768200212,493379.89158392913
4035900060,506199.8345058662
9460000110,369750.50924033124
7199320190,482629.8957044472
2225039081,464024.8997573493
9512200050,953301.1074136269
2634500085,322528.33824733866
3654800200,273346.7094911678
2724079090,1691072.1326567326
2597520720,712930.2107850692
3034200426,382031.00932865136
984000130,290218.58462613
7852020670,481071.4096741497
7923500060,768774.1212584196
2310030510,244799.93912742837
2205500540,533404.3448065859
2493200015,346394.51105601044
7853361420,603584.247860696
5652600605,551111.8543675853
5285200020,321452.53513081645
9406530150,354101.20426814514
5706300020,471579.7558306462
3278602490,430418.90875320666
7197000100,503761.3773752123
4447300008,489957.07680037495
7899800045,201754.1212532099
9250900095,385734.37370627647
9268851740,587285.2390417373
8682261440,467505.75201511604
7284900385,899978.49576782
8079040300,513943.16317401896
2225300585,375188.3436295758
3223039013,445422.7808216826
2013801350,211114.964824171
4055701110,874157.1938009724
3578401770,430905.6398190174
4046500720,538814.6124979088
6145601745,310449.73904687975
5207200195,651947.3952012457
1972201856,477438.24227429414
7212680080,159132.83133674564
7277100510,623536.8043182635
522079022,552388.5142185768
5605000440,778191.6733438696
6632300230,340611.99118986825
8815400165,570315.9377940721
6708200320,720858.721880224
2426059076,580437.5687132782
3260200200,539038.5399333744
2770601741,449961.3046415322
4338800500,219641.2398410633
9201000320,844129.7543864821
7655900038,375999.6522356063
3625059140,583960.8550505801
4222310010,185388.19873361036
2114700115,369921.6256974334
3291800710,380098.1142614229
9406590010,444152.68352274824
3025059124,1854725.434924343
7972601250,452728.4521044344
930000470,903453.566740756
6690500060,376197.99721183674
16000015,240484.3136126038
5693501102,457196.2909140254
8079040490,474848.52317400207
7225000155,374991.9193005429
8819900170,720395.455699706
7972601270,302496.2269080006
1224069074,1011461.0539075276
5126900321,317327.41249161965
3438501860,287178.9360816099
2822069080,455158.4534161152
1656600310,609563.9846229365
3856900507,1178203.6960304524
1626069139,523954.9516436313
2524049257,1168806.4942560443
3904960150,538183.949953599
7214820610,373065.57845371525
7977201845,467280.2167011802
2428100080,885629.2584586791
2202500135,358145.06888966763
1523550220,624048.2431727728
2313900610,392071.0658082832
4123840050,336908.228662955
2125059124,1120449.6520507662
1225039067,424472.4805558014
6431500283,415645.4357468198
2473380010,257864.2330650911
5694501195,364360.21138232807
2881700046,384917.91648745636
6837820330,318909.1237940372
2337300370,164314.6581526343
3876540630,159022.2436413285
626059317,332163.3343561546
3374500520,377854.4091580253
7228501903,416523.9727801767
4019300051,453208.39025159035
4232902615,523878.90432798624
3546000090,209531.4699111873
8127700215,797244.4014900762
3438501100,406140.6189519937
1769600066,480648.8674678835
8146100610,647123.1534436257
3052700695,460939.9037735814
7954310210,618676.9265660293
3761700053,1890357.2736172266
1320069179,445584.99066641746
1331900410,756825.6141251718
7303100210,343749.81209916546
2464400285,424344.2116692776
6163901150,380100.16169043095
8955800045,318996.31698863686
2314300200,486241.9543730953
9528104360,347772.81528079096
4177100005,693071.9599968119
8856960260,309649.8498621209
1828001220,641537.2240030874
3066400710,739655.6405322711
624110610,1081199.3719573647
4040800260,377708.92019197106
5019500215,421462.7106352695
2481630180,1192145.3412463472
7203170190,573379.2747776206
510001280,763887.8675218048
9430110120,680322.5211084306
1565950030,312161.95187350095
9828202255,806104.004188759
3878900270,566910.8231401603
8091600080,252176.92717083634
1112000035,309068.457888624
2228900270,311690.8787591959
6648701740,315962.58680488204
1245003740,527310.2815197394
2174503441,458432.39072394336
7708250010,337467.19197016506
6072300110,578199.9729577248
2329800140,270053.8144131437
1494300040,495821.1927371956
3832050130,300991.7502544784
7203100730,901812.0700643068
7199330170,399673.4938157581
7785000220,538078.9662469566
1250201175,375789.8932809262
4054500180,1395145.7771726926
7905200061,369603.9737583672
3751604895,250871.0192280006
5220300140,283978.8802156983
3323059027,420731.83689726365
8651611980,987341.6257927114
8673400190,554586.2388264714
1668500100,857551.8635792988
1023059365,651795.6842928804
3308030060,330560.9668851152
4232400860,843995.4113914181
2144800615,296451.7741251573
1568100920,1446513.514105425
9406510040,526594.3013327402
2923049421,327953.7889227826
1051000040,1335185.6905144285
2077700042,653470.7081333499
9423800030,326480.82307181455
9818700455,628149.3478578429
7133300675,334592.5176549848
4113800550,648002.3450236723
5553300375,1496672.4101693784
2025701530,250623.46975167512
7942601155,354280.742036737
7524300020,291440.2855923494
2520069100,322033.613362146
5412300410,221164.63187617718
7504110760,868755.6943979772
2594200350,350072.9443468806
2722059013,277940.0302065453
8078430480,535392.897883427
1423069162,619963.3015171967
8856001090,196659.97263505572
7000100631,866746.235217228
4222200280,194627.91125218727
7971300050,632088.3750159958
2009001600,192641.38052644345
6619910140,805490.3001166693
2877100985,463570.1242302436
1196000007,308914.6934518738
1330850130,851460.4729265206
6664900410,169449.77592503175
1231001110,248842.6841494673
9235900030,211741.5237185463
9407101840,305089.5072666366
9523103001,463156.1676069336
2149800278,391948.56058894057
7234601198,642973.8509373586
9476700035,458774.58144587703
9297301065,629105.7746470155
518500700,834119.9993309081
7843500090,330284.71837916865
6056110780,373138.4150172275
2345700260,296701.4038156246
3509600070,259872.60368148584
1431700280,301330.19027042825
1623049174,223293.21120390735
3024089049,407860.8141958387
7853340450,337562.8944756184
7732410360,730630.5845370936
1446800995,318982.5453144993
2946000285,229616.789467185
425079100,568681.0557868899
3876313040,426034.86251263897
1762600260,1038297.0947531452
1925069121,968248.902591669
7443000480,862355.048795462
7820000015,308963.4707845223
4027701253,438849.0544647829
2826049165,375575.92458082305
5426300060,676792.6566443943
1278000210,153802.69278631787
923000270,338662.6552908174
7657600005,285786.1242604689
3024079057,479912.57948707306
3276180020,292068.5523067737
7304300760,312323.29267927184
3908100020,518080.2622299651
8835400805,798927.3635137858
4051150070,216907.7384331113
3904930530,505657.41860696545
6163900971,396810.9535494349
7942600310,331241.11811112193
4365700330,193066.34190047157
423059207,250572.04364451175
3992700265,315081.8330422074
7177300090,462572.8760691736
2540820010,647817.1915041195
5700002510,1125394.9627225774
5201000030,595012.8869833847
7631800015,2107494.9280462926
2922702965,732573.2406629319
1525059198,1001539.7131222737
1245003160,667480.8597153411
3810000455,320487.1986561091
7855600080,721773.0852342582
5701500030,1029179.065613584
7504020400,627360.5495529306
1402600570,282608.9324755569
7575610760,195787.66678969638
8731990370,374029.97130082606
5021900090,778419.6986811323
290000075,400237.9301563343
2841500010,562825.8442036323
3955900830,489887.98284728837
7852110140,574330.0541190866
1311400350,240079.66582590048
7773800015,509535.039929978
4123400320,509820.6770636421
2725069157,965617.8015119279
666000143,726040.6268511316
5101408678,520494.13717267907
6371000026,320867.26704511454
2024059084,640872.0190239754
7283900036,339098.37968459295
8881900230,752041.3559302072
3959400135,437912.27004499256
7696610270,162994.2231498182
1689400150,870869.995280187
5103900015,457974.4001198559
1441000350,429264.78385544126
5101408735,284978.49919816863
3126059027,1779031.3773133487
2320069014,654555.8267917497
9541600015,632155.007405028
8682320420,648060.0537385257
1562200090,600219.4284015397
3395070980,502048.35391142074
7349600230,263916.62747975567
522049122,215422.37049703652
869700060,271342.48981888924
811000055,1198487.8257490548
1221059176,470513.7653487237
1523059103,465478.0541166056
2025760210,1133538.1946374408
9218400088,385179.3017306916
8682292020,381348.7608145914
2623089135,495381.5872565485
3758900259,1472680.669387555
524069049,594001.3370623415
3121500150,875338.9544277508
5581400080,891463.588618387
8087800020,432812.8454841361
4070700290,669279.8510680791
3296000170,732046.6969183614
9238500040,445867.2529469071
2744600040,294759.75514378026
6813600380,549469.4854294052
6140100150,454475.51432757126
2201500555,434809.1761559841
2600110250,625274.366209061
4337000275,150777.3410064533
1186000150,508075.3551738385
1972201963,407354.3048898539
1105000745,350898.7487806902
2887700560,528279.0536383158
4039700080,629354.9635678178
522049104,310902.9596702035
4202400078,224072.9390778298
7520000695,182753.78151070027
7714000310,354011.8273759261
4319200060,715947.1770682131
8624700015,715918.0518135825
5104520610,271046.4915120662
2354300845,379777.29429727606
3824100291,444944.83647979907
6151800612,329493.65886061394
5454200080,928835.1916413051
6413600290,291106.9247294968
2131200065,327882.4638699241
1459920010,279384.2123945723
50300090,414505.680870232
2326300090,580753.3800954442
7714000070,392493.10268559866
3630180500,1092761.576461652
1727850340,1061286.9203371797
8691430330,1144183.1588107573
2310030390,250151.65348210998
5561400610,673117.5995623637
7010701016,414732.1738230433
7883605915,243613.69370199536
1282300995,292035.5023007902
4040700310,477594.248016356
3353400435,241009.09371127887
2143701015,524748.9427722734
255450020,372478.9462151591
1020069017,471739.1787907323
4038200120,431711.4867147619
9284801100,251188.7656645335
1965200075,463249.0846479095
847100047,607997.1906239145
4038700720,490462.60202346666
6815100085,872485.5597123832
2508000020,279403.2264783273
255520180,648804.9476986433
6822100750,481523.6267095582
869700050,280155.35441247874
1775801405,603485.7525826684
6600400090,249417.7039897529
7202330270,429086.0960260041
1683400165,962031.9708550341
2625069070,1370022.250139472
7625702440,390823.5735432314
3388000640,255027.86858910485
1899400365,225330.62613121973
6899990200,935893.0504616763
5569700020,950590.4455717872
986000045,355352.8936177119
3293700221,302782.6740705933
3764800250,261545.21414512428
2291400566,427041.1580767641
4219401236,1172318.0996813064
4239400840,187753.27215353638
7211400990,167405.80817653955
7696500280,185592.2909514484
7215721070,493286.5279695472
3204850140,393241.23409990285
4322200220,732462.1621923766
2566300100,1073534.5411054767
1944900090,490292.0173894934
6648500390,323528.07280152896
7385300020,840820.8238777291
1704900135,323741.45576445933
2877100655,821992.8922730315
2726079098,715147.0466791162
7625703800,458459.93169702915
318300040,513063.17688278365
7922800190,446556.5397305131
2023049361,196819.48982136388
8946400210,377783.81371850544
6071600450,594127.6242129859
4343800100,435496.2056231897
1443300140,432359.2728838226
1024039001,853010.6265573668
2767704860,544987.0590070029
7234600851,752796.1625744636
644200065,927734.0171708753
7784400035,483739.253606639
3826000560,217507.80425138847
9272202260,487189.17734888085
263000253,450017.4645437203
3621059043,560644.1177400661
240000130,529562.5954165714
1352300120,266677.0234125223
7849200861,280342.4461906459
2487700130,373399.5350759991
1796100140,341805.00825224206
7234601221,565350.931040879
8651710190,436266.24137021496
2916200091,511505.40816595947
1232000915,467811.6896358569
1545801970,224644.05375088344
3211200420,295736.2960331174
7686204675,153284.10769522184
3141600210,246702.66092010282
3959401284,514290.79170691443
2113700825,290888.29274029634
3876000710,427208.2827397031
522069022,460409.93510497554
3214200070,410301.005861491
1221039156,398255.2480952605
259600790,371943.7336389651
785000040,443618.67619009264
8138870470,513281.254222915
2596300035,372645.0843973416
540100057,1266602.2703697402
3073500045,576997.7818235598
5363200266,430585.2347983695
8682261650,477868.1827782706
3224510080,864608.7216806306
3211270160,522720.20883195294
9269200520,246393.6181649324
293810190,530264.7578925807
4197400043,266952.72803066403
3026079031,347647.7281399336
5332200405,828655.6818425573
2473411210,345593.4868716962
9268200315,497618.18415061524
8123500050,613682.5518330277
3221069091,554273.5562036207
2485000165,587597.3475735607
4058800215,690442.5048686117
1926059039,829546.7027349053
2533300680,999989.0420269402
3343903640,383796.11273885315
5700003705,1299831.5775225717
2023049372,414433.3457966441
4058800830,745201.7270698842
3333002302,493404.67747690063
2944500340,309188.123289715
1982200790,462234.50070942903
8929000270,462199.6760135311
8122101440,222644.84914927377
7525530470,856700.9941742091
9332800020,687352.9559275398
3878900525,258483.0044203369
5420300210,285028.4936120142
9232900165,342055.08841615095
6414100026,411940.14302260766
3013300660,888607.4304813982
7954300120,620594.3456717026
1081200360,342935.9703835084
2877102345,462786.9187542045
2202500255,402335.87316125684
7984400050,153751.27963836605
9558020380,464963.765938879
7812801850,163809.86834533123
8944460020,422548.14774097985
2306400040,485699.9695207492
8649400410,444337.3631111297
7889602020,194431.24052279317
2041000025,463156.3603685534
871001484,483396.3458262371
2767602141,421818.3859622782
3630180470,782808.2551513545
2769602140,385920.3324689895
2473250280,314498.50919299724
5422560660,461022.89975068974
3756600240,361981.1495990579
8651600160,779329.5307113375
7202300540,820588.2882492149
8961950250,423692.22495425213
3303000130,420855.15132992005
798000062,287784.6472325419
1695900150,769885.533247934
1604730150,518694.53094144544
4136930310,360061.9038468219
8835401250,1778734.2523110989
8665900328,373805.67389210075
9262800255,318352.62506921997
1853080570,809504.9609230418
5556300114,855728.3089471231
9517200290,395409.92876527726
4037200295,417811.30916998297
7417100123,385057.56579627516
2620069077,285723.5845747025
7922720040,691452.5908924431
558100090,507738.61758965626
257000037,343899.77094144776
3319500385,392329.5889196459
9297301520,283525.7423261843
3580900090,335218.9713548106
1321039076,144568.28971302416
7227801581,288309.7468642027
9407001620,279436.52988025564
2130400150,288545.3603568329
2312400200,195049.97465978647
4046700210,413531.3689553476
1193000480,909811.6636028844
1492800296,404884.04215781036
3013300017,402945.16488961305
3630240140,528856.4641115634
1049010390,301790.1192197002
9320900420,153920.0553632227
4315700060,266403.01352042967
2591010290,299057.2626533908
323089085,658747.7199554766
6600400270,188288.12481883285
2919701105,448844.95756129595
7202360670,950719.4848080439
8927600100,750825.1823888419
3211700045,593140.6971760035
4027701326,521097.9718817618
1601600195,312897.23424286925
7853280350,985698.510118831
3629970130,723214.8320961025
7203120020,823756.5730255791
9542900190,335849.6915011336
8035350120,552656.4569767955
1238501184,986599.3813074972
251200240,514426.68730682344
8945300200,185109.5388095919
2162000160,1113919.894863418
5466310060,173393.45083262556
1239400064,862261.786844595
5205000020,334313.7556308121
1720800305,728149.895993833
7280300375,566204.3293369338
2095800400,403306.71040189156
7852010950,601699.5804634492
1428001160,658498.4877867062
9528104910,597798.9380205438
8644210470,1052238.4237736114
7923300310,482923.84429651755
254000100,615706.1140419847
1931300688,478727.7757767319
7007700030,311344.63457858854
422049178,225986.75970038096
422069067,475590.24278291373
2923049393,440386.73515624605
930000305,478236.69531509816
2461900448,479945.6838418025
2610100020,278216.6994364136
2895550050,245443.30421674025
7701700040,318440.6505621869
2460900020,445837.18515392044
9827700105,564485.1722568327
1005000240,293157.817079031
7200001254,514787.376163693
866400040,520767.3222512717
305000170,624866.3431256426
2260800110,896865.4451920209
3442000127,656847.973308238
5253300437,438253.1887922227
7576700150,840392.1391141809
5469501410,558942.5900690394
5104531120,1236253.9014318453
723049434,289210.53602083615
622069006,2029995.3610731675
2517101200,338858.37731171795
8159620160,192222.97924669867
5561300640,535067.1922426214
3317010130,129315.62863824889
4364200250,346286.7508455281
8732300060,736438.6817724078
5603700025,729864.407563339
3585900190,1343854.4437856667
3996900575,213626.30427445384
8731801260,197394.85607782347
3810000860,391241.36822934396
5700003585,2042644.0564008756
6332000050,468911.72967377567
9286100250,357256.60240884114
9471201110,848276.3436242691
9290800050,511918.6215175845
7300200400,616714.2351033459
526069024,823569.7125303459
1454600156,1112479.973276102
3904980360,503156.7263108431
2626119062,312332.7642138614
8651730290,408766.72620452987
7611200195,649542.9146481894
1919800260,633745.9282736164
6632900354,290506.9166941918
3972900195,316897.5649831273
5151600170,274102.86477219075
7016000440,453343.7798196271
871000435,707953.0585958465
9578060540,484450.34466823295
2332700060,836991.9355284218
766000240,221935.7230126876
4363700200,263026.05209550995
7100000250,310228.7639884727
2781250560,225435.3585778651
2781250100,350895.40582013386
5419800220,221389.1895429297
7147600245,285275.48884066986
2926069083,1083611.4003244976
6189200125,823542.1413892258
9542830160,258269.40804351462
5152200020,266902.90675606224
9412900045,575379.9799891937
6600410480,151188.09092100672
6979970080,535453.9144358565
5636010280,248601.78399749976
1732801300,779046.814117407
5561401530,533154.7906192037
9578500510,359623.2126089008
7304300906,323788.7781185459
1223089077,676480.0651621108
721049207,266985.646693938
8691330310,953980.5565119834
1523069204,491954.30855022947
3188100105,577606.9157465906
6608500290,337694.61891697854
2891400410,348011.52536925254
7663700551,321121.8065530982
5413200140,228693.94834713044
425069139,733353.5853053757
6713700155,301128.0199103388
2767603505,522989.60790149326
7789000080,245625.22087612646
9211500620,229203.47338438616
3750604417,156185.5520067136
7922800320,515912.16023659025
1471620240,337695.4034826355
2222059052,423391.40659184835
9551200270,973282.6304670307
2767603160,498971.8110401488
9406710060,400166.75591546687
8929000250,350794.6320842938
5538300120,397659.1028840787
2223069120,488747.91075252893
1652500060,1689634.856447729
8564500240,381265.7413220016
3629700120,622952.1441537135
3943600070,426353.5214031149
4171200025,307368.61439343076
2425049063,2497679.726015625
9828701650,432109.22062075883
3581000340,290156.1456021523
8100900015,419851.1477587532
2125059161,1124281.1779570652
304000380,173717.46515847405
8146200070,1350745.3971012027
686530170,534603.4060262113
2917200645,461646.7240593933
9547200530,860895.9405957522
2122059199,504386.8183307165
1150000740,794378.3604031547
5706200060,236598.73542631307
9265410010,282331.51267981017
4083800555,502650.925795498
6152900332,339919.54081362206
2520900301,195851.81567490255
9828200790,429645.9970731974
1657530180,314696.41336935706
7471900045,294007.06593276665
9828200460,427267.1330837702
1775900140,445314.2823242755
6139800430,417432.5181961067
7214400005,481999.6822497024
5332200026,464734.50989813136
9510970300,819494.7257030918
2540830020,401155.171302963
3392100140,223151.88756929847
1326069191,339074.24269293505
2125059112,1065210.5504543798
859000022,261612.93464269783
8854100350,647555.235060409
121059007,295530.3289045342
7977201707,464203.3719920254
3859900060,2117542.751965067
8815400735,719688.9617742901
705700530,328204.20776207343
6600780130,354384.5357580677
6378500105,439604.7456159546
8143000310,332463.74714975274
2877102330,630033.2958894664
3526039074,547409.0308773938
2115510300,264508.8330261698
3024059014,1977748.7727871267
2141330360,596063.0001029026
546000400,457140.0249231541
2071500011,424972.45609028457
7972000240,214676.07820476717
7016200460,381639.8432958152
6204200180,391647.8047144843
1552100135,1164052.8919541403
88000173,450733.0490087132
2581900235,743655.5666629605
9211500560,246611.1862207569
621069218,386410.230981048
1321970240,334966.84928357054
798000630,387398.458858649
421000285,263232.025378248
2824600180,915339.070206206
3832051140,379339.419765574
1237500105,704226.0340279142
8802400906,301351.0180188946
3166900270,426296.06869805726
3682000060,347408.1386759204
5469700020,296819.62353586016
